226.55,339.88,435.39,513.01,579.37,639.23,695.64,750.12,802.22,850.96,896.34,938.73,978.20,1014.78,1049.09,1081.72,1113.02,1143.19,1172.58,1202.17,1231.88,1261.43,1290.37,1317.95,1345.58,1373.40,1401.02,1427.98,1453.94,1479.73,1506.12,1532.57,1558.47,1583.56,1608.43,1634.01,1661.01,1689.00,1717.25,1745.10,1770.70,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00
223.71,342.53,438.24,514.00,578.55,636.82,691.95,745.73,797.44,845.94,891.05,933.16,972.33,1008.38,1042.14,1074.28,1105.13,1134.89,1163.65,1192.72,1222.05,1251.21,1279.74,1307.03,1334.19,1361.56,1388.72,1415.26,1440.99,1466.52,1492.48,1518.63,1544.46,1569.76,1594.95,1620.78,1647.93,1676.30,1705.15,1733.65,1759.91,1782.07,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00
220.59,344.28,439.71,513.91,577.08,633.98,687.83,740.94,792.27,840.50,885.31,927.15,966.07,1001.63,1034.88,1066.61,1097.04,1126.35,1154.66,1183.24,1212.13,1240.88,1268.98,1296.08,1322.87,1349.77,1376.48,1402.66,1428.21,1453.52,1479.10,1504.99,1530.77,1556.27,1581.78,1607.89,1635.14,1663.61,1692.74,1721.48,1747.96,1770.73,1791.72,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00
218.10,343.06,439.08,512.63,574.94,630.79,683.50,735.89,786.78,834.71,879.17,920.69,959.26,994.46,1027.34,1058.72,1088.77,1117.67,1145.66,1173.76,1202.20,1230.53,1258.25,1285.15,1311.65,1338.08,1364.39,1390.27,1415.64,1440.79,1466.09,1491.72,1517.46,1543.12,1568.91,1595.27,1622.60,1650.97,1680.13,1708.86,1735.40,1758.81,1780.42,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00
216.33,340.20,436.73,510.33,572.25,627.38,679.14,730.71,781.01,828.51,872.66,913.86,952.00,986.93,1019.57,1050.66,1080.39,1108.94,1136.66,1164.34,1192.31,1220.23,1247.62,1274.30,1300.50,1326.53,1352.49,1378.11,1403.33,1428.35,1453.46,1478.87,1504.54,1530.33,1556.36,1582.91,1610.28,1638.48,1667.50,1696.05,1722.61,1746.53,1768.72,1790.41,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00
215.49,336.82,433.31,507.33,569.14,623.80,674.83,725.49,775.07,822.04,865.90,906.74,944.49,979.19,1011.62,1042.47,1071.92,1100.20,1127.69,1154.98,1182.51,1210.05,1237.13,1263.57,1289.51,1315.21,1340.84,1366.22,1391.30,1416.22,1441.21,1466.46,1492.03,1517.90,1544.10,1570.80,1598.18,1626.27,1654.99,1683.25,1709.77,1734.06,1756.72,1778.70,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00
215.43,333.36,429.42,503.91,565.76,620.11,670.54,720.28,769.07,815.50,858.98,899.45,936.83,971.32,1003.57,1034.21,1063.42,1091.48,1118.75,1145.72,1172.85,1200.04,1226.82,1253.02,1278.71,1304.13,1329.46,1354.62,1379.57,1404.41,1429.31,1454.44,1479.91,1505.83,1532.15,1558.94,1586.30,1614.27,1642.64,1670.56,1696.98,1721.53,1744.57,1766.83,1788.93,1792.00,1792.00,1792.00,1792.00,1792.00
215.70,330.30,425.49,500.29,562.20,616.30,666.19,715.07,763.06,808.92,851.98,892.05,929.09,963.38,995.45,1025.89,1054.91,1082.78,1109.87,1136.59,1163.35,1190.22,1216.71,1242.65,1268.12,1293.30,1318.36,1343.31,1368.14,1392.91,1417.75,1442.81,1468.20,1494.13,1520.50,1547.31,1574.62,1602.43,1630.46,1658.03,1684.34,1709.04,1732.38,1754.92,1777.20,1792.00,1792.00,1792.00,1792.00,1792.00
216.28,327.74,421.80,496.64,558.52,612.36,661.76,709.83,757.05,802.32,844.93,884.59,921.30,955.38,987.30,1017.55,1046.37,1074.10,1101.05,1127.60,1154.07,1180.61,1206.80,1232.49,1257.75,1282.71,1307.53,1332.29,1357.02,1381.72,1406.51,1431.52,1456.89,1482.77,1509.12,1535.90,1563.13,1590.74,1618.45,1645.70,1671.88,1696.68,1720.26,1743.05,1765.55,1788.33,1792.00,1792.00,1792.00,1792.00
217.06,325.77,418.51,493.05,554.73,608.25,657.18,704.51,751.00,795.70,837.86,877.09,913.46,947.32,979.11,1009.17,1037.83,1065.44,1092.29,1118.70,1144.97,1171.19,1197.09,1222.53,1247.58,1272.35,1296.97,1321.56,1346.19,1370.83,1395.57,1420.55,1445.89,1471.72,1498.01,1524.72,1551.82,1579.21,1606.62,1633.59,1659.63,1684.49,1708.27,1731.31,1754.05,1777.01,1792.00,1792.00,1792.00,1792.00
218.25,324.37,415.62,489.55,550.81,603.92,652.39,699.06,744.86,789.03,830.76,869.56,905.57,939.21,970.85,1000.75,1029.27,1056.78,1083.56,1109.87,1135.98,1161.93,1187.54,1212.75,1237.61,1262.21,1286.67,1311.12,1335.64,1360.22,1384.92,1409.86,1435.16,1460.92,1487.13,1513.74,1540.69,1567.86,1594.99,1621.71,1647.61,1672.51,1696.47,1719.75,1742.75,1765.93,1789.83,1792.00,1792.00,1792.00
219.40,323.37,413.04,486.05,546.69,599.30,647.31,693.38,738.59,782.27,823.58,861.97,897.62,931.04,962.51,992.26,1020.67,1048.13,1074.85,1101.09,1127.04,1152.77,1178.13,1203.12,1227.81,1252.27,1276.61,1300.94,1325.35,1349.86,1374.51,1399.42,1424.68,1450.36,1476.47,1502.95,1529.74,1556.69,1583.57,1610.05,1635.85,1660.77,1684.89,1708.41,1731.68,1755.15,1779.31,1792.00,1792.00,1792.00
220.04,322.39,410.54,482.42,542.27,594.33,641.90,687.49,732.15,775.38,816.30,854.30,889.62,922.80,954.10,983.71,1012.05,1039.48,1066.16,1092.31,1118.14,1143.67,1168.82,1193.64,1218.18,1242.51,1266.75,1290.98,1315.30,1339.73,1364.34,1389.20,1414.41,1440.01,1466.01,1492.36,1518.97,1545.70,1572.35,1598.64,1624.33,1649.29,1673.55,1697.30,1720.87,1744.65,1769.15,1792.00,1792.00,1792.00
220.75,321.40,407.87,478.45,537.43,588.92,636.12,681.31,725.50,768.30,808.84,846.51,881.54,914.50,945.63,975.14,1003.43,1030.81,1057.45,1083.54,1109.24,1134.60,1159.60,1184.27,1208.69,1232.92,1257.06,1281.21,1305.45,1329.82,1354.37,1379.19,1404.33,1429.85,1455.73,1481.94,1508.37,1534.91,1561.35,1587.47,1613.08,1638.06,1662.47,1686.45,1710.31,1734.43,1759.25,1785.29,1792.00,1792.00
221.72,320.12,404.68,473.85,532.00,583.05,629.98,674.87,718.66,761.00,801.12,838.51,873.32,906.09,937.09,966.54,994.78,1022.13,1048.73,1074.76,1100.36,1125.59,1150.45,1175.01,1199.32,1223.46,1247.53,1271.61,1295.78,1320.09,1344.60,1369.36,1394.44,1419.86,1445.63,1471.69,1497.96,1524.30,1550.56,1576.54,1602.08,1627.10,1651.64,1675.86,1700.01,1724.45,1749.59,1775.83,1792.00,1792.00
221.74,318.13,400.42,468.30,525.85,576.71,623.56,668.24,711.63,753.46,793.15,830.28,864.94,897.57,928.47,957.88,986.10,1013.42,1039.99,1065.97,1091.48,1116.60,1141.36,1165.82,1190.05,1214.13,1238.14,1262.16,1286.27,1310.53,1334.98,1359.69,1384.70,1410.04,1435.69,1461.61,1487.71,1513.89,1539.98,1565.84,1591.33,1616.39,1641.07,1665.51,1689.94,1714.69,1740.12,1766.56,1792.00,1792.00
220.44,314.03,394.39,461.49,518.89,569.83,616.74,661.30,704.31,745.68,784.96,821.83,856.37,888.92,919.76,949.15,977.37,1004.66,1031.21,1057.15,1082.60,1107.64,1132.32,1156.71,1180.88,1204.90,1228.86,1252.83,1276.90,1301.11,1325.52,1350.17,1375.11,1400.36,1425.90,1451.68,1477.64,1503.66,1529.61,1555.36,1580.82,1605.93,1630.75,1655.40,1680.10,1705.14,1730.83,1757.45,1785.13,1792.00
217.90,307.85,386.72,453.50,511.07,562.28,609.39,653.92,696.65,737.62,776.53,813.18,847.62,880.11,910.93,940.32,968.55,995.85,1022.39,1048.30,1073.71,1098.69,1123.32,1147.66,1171.78,1195.76,1219.68,1243.62,1267.65,1291.82,1316.18,1340.78,1365.66,1390.82,1416.25,1441.91,1467.73,1493.61,1519.44,1545.11,1570.55,1595.72,1620.66,1645.51,1670.46,1695.77,1721.70,1748.49,1776.26,1792.00
213.99,300.64,377.97,444.57,502.44,554.05,601.44,646.04,688.59,729.25,767.88,804.34,838.70,871.16,901.97,931.39,959.65,986.96,1013.50,1039.41,1064.80,1089.75,1114.34,1138.64,1162.74,1186.69,1210.59,1234.50,1258.50,1282.64,1306.96,1331.52,1356.33,1381.41,1406.74,1432.29,1457.98,1483.74,1509.46,1535.07,1560.50,1585.73,1610.80,1635.84,1661.03,1686.58,1712.73,1739.67,1767.53,1792.00
